src,dst
586,10
586,346
586,59
586,101
587,179
587,7
587,430
587,579
587,410
587,442
588,47
588,71
588,158
588,31
588,381
588,36
589,343
589,249
589,90
589,78
589,191
589,158
590,111
590,343
590,304
590,17
590,35
590,158
591,216
591,233
591,248
591,328
591,13
591,361
592,55
592,302
592,399
592,577
592,309
592,528
593,39
593,64
593,320
593,11
593,278
593,117
594,347
594,252
594,104
594,527
594,30
594,321
595,11
595,515
595,114
595,112
595,19
595,216
596,15
596,154
596,200
596,278
596,297
596,7
597,347
597,274
597,25
597,546
597,595
597,11
598,55
598,433
598,7
598,156
598,31
598,22
599,21
599,554
599,112
599,7
599,50
599,215
600,150
600,148
600,590
600,535
600,190
600,589
601,218
601,295
601,118
601,293
601,87
601,445
602,73
602,360
602,590
602,533
602,288
602,47
603,13
603,438
603,445
603,156
603,423
603,19
604,276
604,547
604,10
604,476
604,240
604,30
605,405
605,273
605,39
605,132
605,249
605,8
606,127
606,17
606,346
606,263
606,79
606,117
607,512
607,41
607,368
607,13
607,100
607,104
608,5
608,239
608,0
608,136
608,227
608,306
609,367
609,582
609,97
609,187
609,189
609,245
610,7
610,137
610,4
610,338
610,240
610,9
611,35
611,64
611,62
611,479
611,1
611,34
612,49
612,554
612,347
612,350
612,18
612,304
613,563
613,328
613,198
613,266
613,4
613,37
614,608
614,517
614,28
614,111
614,112
614,57
615,267
615,155
615,539
615,201
615,246
615,233
616,233
616,48
616,68
616,153
616,33
616,11
617,363
617,449
617,347
617,601
617,1
617,92
618,3
618,35
618,26
618,99
618,211
618,124
619,9
619,16
619,260
619,51
619,543
619,19
620,30
620,67
620,180
620,407
620,491
620,99
621,61
621,486
621,604
621,69
621,6
621,8
622,375
622,142
622,6
622,37
622,0
622,271
623,481
623,39
623,282
623,88
623,383
623,218
624,42
624,267
624,197
624,73
624,246
624,63
625,70
625,419
625,262
625,568
625,509
625,50
626,267
626,0
626,419
626,167
626,25
626,210
627,117
627,22
627,471
627,3
627,528
627,122
628,21
628,63
628,127
628,218
628,451
628,557
629,603
629,434
629,15
629,478
629,198
629,12
630,306
630,1
630,416
630,39
630,121
630,251
631,326
631,17
631,1
631,0
631,13
631,12
632,277
632,162
632,31
632,9
632,354
632,87
633,35
633,576
633,322
633,13
633,47
633,445
634,388
634,42
634,549
634,21
634,141
634,626
635,247
635,18
635,260
635,13
635,30
635,404
636,168
636,126
636,140
636,8
636,54
636,221
637,165
637,546
637,15
637,373
637,358
637,277
638,194
638,133
638,187
638,103
638,97
638,15
639,328
639,8
639,21
639,89
639,114
639,1
640,16
640,519
640,122
640,21
640,43
640,227
641,114
641,21
641,77
641,42
641,113
641,534
642,157
642,291
642,144
642,24
642,400
642,48
643,478
643,208
643,385
643,423
643,167
643,139
644,133
644,10
644,415
644,317
644,31
644,289
645,12
645,13
645,167
645,593
645,50
645,146
646,12
646,28
646,62
646,627
646,126
646,219
647,602
647,263
647,643
647,337
647,159
647,551
648,315
648,79
648,136
648,327
648,96
648,7
649,140
649,489
649,147
649,19
649,14
649,10
650,46
650,246
650,265
650,369
650,145
650,105
651,108
651,143
651,14
651,50
651,197
651,234
652,17
652,78
652,142
652,126
652,598
652,525
653,352
653,173
653,260
653,501
653,125
653,110
654,29
654,19
654,28
654,408
654,230
654,18
655,57
655,132
655,534
655,218
655,44
655,615
656,144
656,187
656,605
656,142
656,347
656,20
657,13
657,42
657,529
657,198
657,591
657,428
658,346
658,624
658,411
658,355
658,71
658,15
659,297
659,395
659,19
659,428
659,14
659,153
660,273
660,272
660,40
660,349
660,330
660,12
661,587
661,37
661,317
661,346
661,327
661,43
662,628
662,50
662,497
662,150
662,192
662,30
663,506
663,502
663,42
663,336
663,43
663,326
664,30
664,183
664,10
664,15
664,279
664,631
665,31
665,624
665,132
665,14
665,18
665,398
666,458
666,10
666,367
666,90
666,92
666,278
667,662
667,357
667,158
667,3
667,96
667,246
668,275
668,16
668,282
668,23
668,57
668,352
669,360
669,54
669,533
669,18
669,170
669,8
670,38
670,213
670,21
670,129
670,573
670,482
671,332
671,67
671,338
671,54
671,602
671,292
672,195
672,214
672,647
672,12
672,120
672,58
673,16
673,250
673,666
673,248
673,535
673,533
674,69
674,32
674,118
674,469
674,470
674,46
675,13
675,558
675,11
675,18
675,132
675,465
676,116
676,168
676,302
676,81
676,344
676,113
677,578
677,15
677,84
677,133
677,251
677,132
678,98
678,557
678,197
678,421
678,274
678,169
679,107
679,628
679,9
679,57
679,631
679,164
680,12
680,24
680,501
680,114
680,26
680,8
681,275
681,660
681,391
681,601
681,239
681,281
682,46
682,168
682,58
682,297
682,484
682,216
683,254
683,5
683,75
683,178
683,570
683,482
684,288
684,88
684,309
684,8
684,82
684,268
685,586
685,65
685,88
685,61
685,574
685,463
686,265
686,184
686,280
686,12
686,247
686,44
687,186
687,112
687,560
687,9
687,581
687,176
688,86
688,558
688,643
688,281
688,442
688,87
689,8
689,291
689,2
689,306
689,200
689,505
690,12
690,26
690,24
690,624
690,167
690,75
691,332
691,170
691,603
691,677
691,359
691,19
692,38
692,248
692,29
692,653
692,442
692,26
693,144
693,158
693,181
693,18
693,14
693,99
694,663
694,187
694,357
694,3
694,107
694,195
695,371
695,139
695,639
695,12
695,64
695,504
696,207
696,11
696,304
696,36
696,132
696,361
697,176
697,10
697,522
697,388
697,418
697,263
698,509
698,614
698,630
698,257
698,58
698,242
699,269
699,350
699,39
699,433
699,59
699,65
700,176
700,265
700,434
700,237
700,167
700,428
701,120
701,215
701,151
701,123
701,482
701,19
702,26
702,92
702,4
702,86
702,359
702,249
703,292
703,64
703,113
703,40
703,43
703,102
704,416
704,12
704,528
704,347
704,171
704,392
705,12
705,295
705,488
705,255
705,49
705,500
706,3
706,609
706,41
706,26
706,189
706,644
707,608
707,205
707,473
707,321
707,148
707,50
708,169
708,588
708,133
708,18
708,180
708,613
709,321
709,423
709,23
709,1
709,15
709,203
710,629
710,9
710,80
710,30
710,682
710,28
711,306
711,333
711,303
711,631
711,12
711,242
712,62
712,24
712,484
712,535
712,100
712,404
713,8
713,54
713,60
713,543
713,4
713,266
714,170
714,422
714,37
714,127
714,0
714,524
715,686
715,358
715,57
715,198
715,87
715,68
716,8
716,7
716,471
716,165
716,395
716,36
717,358
717,342
717,10
717,60
717,37
717,174
718,616
718,186
718,19
718,227
718,61
718,522
719,160
719,250
719,696
719,340
719,70
719,643
720,696
720,16
720,437
720,51
720,521
720,665
721,189
721,210
721,239
721,31
721,326
721,30
722,437
722,58
722,7
722,47
722,113
722,656
723,624
723,480
723,283
723,117
723,35
723,263
724,273
724,85
724,604
724,677
724,248
724,7
725,259
725,346
725,8
725,175
725,100
725,2
726,210
726,280
726,24
726,248
726,311
726,42
727,692
727,697
727,625
727,19
727,152
727,38
728,232
728,458
728,239
728,192
728,151
728,585
729,158
729,8
729,651
729,208
729,46
729,13
730,41
730,7
730,253
730,88
730,58
730,355
731,37
731,121
731,391
731,261
731,88
731,114
732,14
732,572
732,12
732,6
732,120
732,0
733,629
733,381
733,76
733,590
733,157
733,332
734,6
734,382
734,352
734,176
734,446
734,158
735,218
735,2
735,154
735,22
735,616
735,161
736,26
736,143
736,348
736,497
736,360
736,176
737,16
737,525
737,13
737,65
737,405
737,179
738,280
738,507
738,37
738,393
738,21
738,166
739,442
739,587
739,390
739,313
739,136
739,18
740,239
740,561
740,82
740,107
740,10
740,198
741,332
741,503
741,600
741,356
741,265
741,409
742,497
742,509
742,16
742,239
742,151
742,28
743,18
743,13
743,7
743,580
743,327
743,99
744,14
744,472
744,700
744,9
744,163
744,125
745,61
745,14
745,313
745,42
745,10
745,637
746,136
746,4
746,444
746,24
746,94
746,216
747,95
747,7
747,87
747,518
747,198
747,191
748,263
748,202
748,280
748,83
748,60
748,710
749,417
749,730
749,59
749,54
749,13
749,539
750,202
750,11
750,68
750,252
750,245
750,148
751,381
751,157
751,290
751,439
751,280
751,73
752,421
752,424
752,10
752,512
752,272
752,0
753,620
753,396
753,613
753,21
753,25
753,12
754,522
754,47
754,19
754,71
754,633
754,527
755,588
755,14
755,9
755,94
755,18
755,151
756,87
756,58
756,163
756,197
756,21
756,680
757,309
757,327
757,659
757,132
757,300
757,10
758,539
758,457
758,636
758,609
758,256
758,666
759,590
759,17
759,120
759,50
759,144
759,267
760,7
760,105
760,399
760,6
760,34
760,11
761,517
761,16
761,154
761,161
761,8
761,132
762,280
762,3
762,402
762,122
762,96
762,166
763,6
763,23
763,242
763,32
763,605
763,213
764,62
764,360
764,122
764,750
764,733
764,266
765,64
765,725
765,278
765,57
765,8
765,76
766,279
766,504
766,519
766,33
766,0
766,525
767,280
767,189
767,295
767,1
767,137
767,417
768,234
768,638
768,538
768,135
768,430
768,139
769,239
769,158
769,249
769,139
769,328
769,484
770,158
770,7
770,484
770,97
770,23
770,217
771,146
771,36
771,35
771,314
771,724
771,407
772,736
772,445
772,52
772,285
772,581
772,446
773,62
773,128
773,30
773,598
773,13
773,278
774,650
774,28
774,279
774,378
774,193
774,272
775,132
775,245
775,11
775,675
775,750
775,46
776,45
776,773
776,64
776,561
776,327
776,134
777,164
777,753
777,433
777,645
777,239
777,10
778,208
778,305
778,583
778,327
778,50
778,358
779,421
779,6
779,11
779,259
779,117
779,31
780,297
780,278
780,162
780,650
780,348
780,8
781,179
781,86
781,14
781,776
781,150
781,773
782,424
782,26
782,219
782,25
782,365
782,453
783,87
783,262
783,290
783,595
783,16
783,25
784,17
784,18
784,31
784,263
784,288
784,565
785,233
785,696
785,164
785,442
785,346
785,276
786,446
786,275
786,192
786,10
786,223
786,491
787,242
787,312
787,59
787,691
787,38
787,23
788,683
788,715
788,164
788,521
788,404
788,41
789,115
789,679
789,51
789,57
789,603
789,618
790,221
790,180
790,783
790,167
790,333
790,115
791,551
791,42
791,1
791,546
791,221
791,48
792,574
792,7
792,287
792,489
792,246
792,163
793,401
793,640
793,637
793,791
793,436
793,22
794,782
794,19
794,5
794,182
794,80
794,55
795,377
795,80
795,68
795,556
795,127
795,173
796,364
796,51
796,42
796,108
796,429
796,261
797,518
797,754
797,63
797,647
797,363
797,496
798,36
798,466
798,19
798,20
798,177
798,497
799,38
799,7
799,70
799,686
799,659
799,69
800,140
800,251
800,668
800,8
800,354
800,626
801,21
801,6
801,494
801,7
801,677
801,573
802,331
802,343
802,12
802,222
802,358
802,439
803,14
803,102
803,6
803,62
803,533
803,607
804,532
804,242
804,139
804,561
804,135
804,636
805,68
805,4
805,789
805,111
805,476
805,255
806,35
806,540
806,50
806,14
806,139
806,60
807,168
807,0
807,692
807,11
807,26
807,21
808,75
808,365
808,7
808,6
808,313
808,265
809,305
809,399
809,308
809,172
809,216
809,468
810,441
810,19
810,235
810,768
810,107
810,39
811,91
811,307
811,757
811,478
811,510
811,17
812,8
812,257
812,5
812,518
812,623
812,17
813,121
813,648
813,369
813,195
813,40
813,438
814,418
814,36
814,271
814,0
814,656
814,604
815,590
815,26
815,442
815,293
815,146
815,7
816,28
816,225
816,12
816,68
816,113
816,586
817,304
817,346
817,179
817,539
817,244
817,463
818,712
818,20
818,10
818,94
818,609
818,637
819,106
819,274
819,80
819,379
819,1
819,17
820,5
820,12
820,454
820,446
820,15
820,18
821,27
821,64
821,796
821,225
821,302
821,294
822,326
822,9
822,100
822,463
822,4
822,170
823,7
823,451
823,150
823,116
823,732
823,14
824,639
824,707
824,25
824,154
824,476
824,143
825,157
825,500
825,160
825,199
825,80
825,518
826,574
826,323
826,23
826,607
826,667
826,237
827,40
827,47
827,461
827,17
827,20
827,611
828,336
828,11
828,392
828,64
828,312
828,686
829,110
829,2
829,810
829,740
829,87
829,753
830,489
830,16
830,449
830,55
830,630
830,201
831,533
831,158
831,810
831,272
831,666
831,558
832,770
832,23
832,2
832,40
832,15
832,740
833,13
833,448
833,668
833,656
833,592
833,4
834,323
834,121
834,574
834,163
834,12
834,650
835,348
835,55
835,393
835,64
835,230
835,328
836,500
836,443
836,829
836,110
836,235
836,29
837,206
837,613
837,415
837,3
837,532
837,304
838,525
838,321
838,132
838,10
838,473
838,683
839,508
839,35
839,743
839,38
839,810
839,24
840,235
840,1
840,342
840,247
840,650
840,149
841,163
841,305
841,253
841,281
841,50
841,275
842,699
842,50
842,82
842,368
842,364
842,682
843,730
843,32
843,5
843,13
843,35
843,402
844,410
844,434
844,664
844,416
844,386
844,809
845,93
845,605
845,117
845,110
845,13
845,239
846,721
846,585
846,335
846,17
846,29
846,188
847,631
847,8
847,348
847,140
847,162
847,10
848,61
848,62
848,250
848,718
848,210
848,523
849,388
849,278
849,140
849,402
849,7
849,562
850,408
850,491
850,20
850,107
850,12
850,629
851,112
851,841
851,236
851,12
851,125
851,518
852,17
852,433
852,16
852,342
852,140
852,838
853,227
853,302
853,699
853,96
853,373
853,375
854,39
854,738
854,98
854,189
854,769
854,164
855,192
855,1
855,189
855,458
855,530
855,144
856,8
856,691
856,347
856,197
856,90
856,725
857,23
857,452
857,304
857,81
857,427
857,708
858,433
858,393
858,43
858,30
858,79
858,358
859,570
859,557
859,164
859,73
859,9
859,210
860,853
860,9
860,589
860,254
860,56
860,5
861,385
861,841
861,151
861,17
861,64
861,530
862,263
862,245
862,509
862,297
862,726
862,364
863,832
863,458
863,167
863,6
863,30
863,695
864,79
864,546
864,822
864,362
864,469
864,792
865,139
865,51
865,238
865,16
865,23
865,266
866,89
866,292
866,232
866,289
866,147
866,68
867,406
867,713
867,574
867,610
867,328
867,208
868,210
868,481
868,57
868,114
868,259
868,463
869,475
869,88
869,490
869,379
869,242
869,50
870,144
870,30
870,425
870,33
870,109
870,206
871,403
871,74
871,482
871,38
871,561
871,44
872,10
872,271
872,605
872,89
872,27
872,9
873,6
873,202
873,575
873,41
873,73
873,308
874,163
874,411
874,575
874,249
874,636
874,482
875,710
875,373
875,660
875,458
875,339
875,550
876,110
876,476
876,21
876,109
876,341
876,150
877,238
877,771
877,86
877,208
877,40
877,670
878,4
878,488
878,26
878,9
878,17
878,644
879,442
879,10
879,470
879,260
879,714
879,348
880,376
880,251
880,332
880,281
880,472
880,65
881,311
881,214
881,13
881,494
881,112
881,393
882,22
882,451
882,320
882,517
882,576
882,724
883,542
883,819
883,381
883,63
883,820
883,297
884,500
884,300
884,710
884,251
884,686
884,53
885,16
885,864
885,48
885,339
885,12
885,747
886,350
886,2
886,635
886,699
886,535
886,570
887,16
887,13
887,146
887,705
887,728
887,35
888,48
888,117
888,65
888,0
888,96
888,20
889,125
889,279
889,478
889,78
889,26
889,818
890,443
890,338
890,181
890,780
890,753
890,116
891,6
891,387
891,17
891,26
891,702
891,216
892,199
892,429
892,482
892,95
892,438
892,197
893,630
893,847
893,495
893,138
893,590
893,245
894,190
894,323
894,24
894,488
894,7
894,247
895,293
895,281
895,553
895,613
895,514
895,879
896,305
896,14
896,164
896,194
896,771
896,27
897,40
897,433
897,81
897,365
897,139
897,180
898,473
898,284
898,559
898,451
898,12
898,616
899,358
899,830
899,1
899,606
899,7
899,55
900,167
900,364
900,610
900,309
900,643
900,793
901,8
901,517
901,847
901,16
901,561
901,27
902,208
902,14
902,40
902,295
902,351
902,539
903,127
903,745
903,65
903,35
903,696
903,272
904,13
904,176
904,253
904,141
904,18
904,197
905,208
905,499
905,137
905,8
905,19
905,40
906,10
906,18
906,289
906,619
906,35
906,9
907,138
907,780
907,12
907,666
907,11
907,656
908,496
908,653
908,50
908,75
908,812
908,611
909,324
909,137
909,78
909,2
909,371
909,75
910,115
910,35
910,27
910,80
910,89
910,673
911,128
911,677
911,791
911,169
911,551
911,242
912,223
912,70
912,181
912,873
912,478
912,798
913,58
913,163
913,123
913,720
913,73
913,45
914,641
914,648
914,52
914,6
914,28
914,7
915,111
915,75
915,318
915,58
915,96
915,115
916,743
916,185
916,188
916,469
916,342
916,625
917,139
917,327
917,34
917,110
917,19
917,94
918,644
918,121
918,360
918,102
918,17
918,304
919,57
919,849
919,11
919,607
919,33
919,249
920,30
920,4
920,481
920,538
920,135
920,89
921,413
921,591
921,218
921,235
921,169
921,388
922,71
922,14
922,33
922,205
922,917
922,74
923,26
923,41
923,434
923,356
923,203
923,470
924,346
924,666
924,732
924,119
924,866
924,53
925,698
925,44
925,212
925,312
925,768
925,303
926,321
926,0
926,346
926,54
926,10
926,842
927,18
927,359
927,520
927,385
927,892
927,224
928,924
928,495
928,500
928,762
928,12
928,36
929,805
929,473
929,173
929,5
929,842
929,265
930,458
930,632
930,13
930,413
930,293
930,754
931,113
931,21
931,450
931,83
931,468
931,526
932,882
932,35
932,81
932,767
932,633
932,140
933,553
933,591
933,133
933,902
933,241
933,30
934,17
934,15
934,667
934,461
934,300
934,145
935,8
935,455
935,83
935,57
935,509
935,309
936,796
936,17
936,652
936,650
936,141
936,611
937,435
937,8
937,111
937,220
937,926
937,593
938,719
938,901
938,402
938,857
938,17
938,213
939,15
939,856
939,6
939,248
939,328
939,500
940,332
940,459
940,106
940,223
940,127
940,12
941,462
941,113
941,259
941,18
941,708
941,4
942,275
942,12
942,858
942,914
942,8
942,33
943,199
943,901
943,501
943,545
943,789
943,246
944,9
944,6
944,24
944,312
944,7
944,350
945,912
945,51
945,436
945,842
945,78
945,744
946,311
946,546
946,675
946,182
946,169
946,11
947,481
947,124
947,136
947,47
947,223
947,702
948,432
948,274
948,395
948,139
948,338
948,171
949,601
949,461
949,46
949,717
949,290
949,13
950,158
950,251
950,388
950,99
950,778
950,24
951,58
951,32
951,339
951,701
951,497
951,63
952,334
952,206
952,15
952,943
952,41
952,125
953,13
953,92
953,463
953,505
953,385
953,106
954,242
954,513
954,38
954,36
954,127
954,24
955,56
955,860
955,31
955,717
955,199
955,579
956,437
956,689
956,172
956,124
956,907
956,37
957,309
957,637
957,42
957,28
957,6
957,110
958,461
958,549
958,192
958,644
958,53
958,258
959,255
959,76
959,308
959,277
959,401
959,311
960,635
960,23
960,250
960,347
960,817
960,115
961,847
961,292
961,403
961,36
961,53
961,568
962,424
962,905
962,422
962,30
962,601
962,63
963,806
963,419
963,701
963,77
963,450
963,698
964,541
964,722
964,279
964,30
964,593
964,17
965,547
965,46
965,377
965,696
965,284
965,8
966,732
966,274
966,53
966,418
966,201
966,2
967,103
967,886
967,571
967,163
967,599
967,82
968,51
968,187
968,846
968,13
968,101
968,231
969,875
969,206
969,239
969,27
969,367
969,500
970,35
970,308
970,30
970,62
970,19
970,364
971,289
971,331
971,43
971,18
971,568
971,32
972,500
972,125
972,494
972,826
972,77
972,801
973,18
973,73
973,61
973,766
973,144
973,17
974,416
974,945
974,0
974,343
974,278
974,271
975,10
975,385
975,830
975,643
975,649
975,488
976,13
976,46
976,662
976,455
976,656
976,19
977,706
977,340
977,40
977,696
977,12
977,112
978,12
978,417
978,129
978,48
978,787
978,689
979,62
979,46
979,673
979,139
979,304
979,564
980,41
980,27
980,249
980,514
980,252
980,813
981,19
981,253
981,565
981,684
981,246
981,105
982,11
982,240
982,534
982,9
982,18
982,57
983,40
983,317
983,311
983,347
983,10
983,747
984,748
984,139
984,838
984,61
984,55
984,25
985,395
985,329
985,231
985,358
985,432
985,481
986,67
986,113
986,97
986,91
986,206
986,47
987,479
987,517
987,427
987,64
987,50
987,180
988,478
988,30
988,565
988,105
988,579
988,286
989,24
989,542
989,934
989,976
989,814
989,118
990,586
990,379
990,338
990,893
990,167
990,251
991,255
991,16
991,43
991,304
991,347
991,879
992,36
992,845
992,938
992,17
992,437
992,579
993,242
993,281
993,1
993,283
993,524
993,401
994,19
994,752
994,283
994,268
994,615
994,756
995,13
995,770
995,106
995,8
995,458
995,322
996,100
996,40
996,117
996,10
996,62
996,409
997,107
997,312
997,689
997,545
997,193
997,437
998,311
998,275
998,721
998,346
998,246
998,945
999,970
999,500
999,329
999,84
999,17
999,972
1000,302
1000,0
1000,632
1000,29
1000,369
1000,16
1001,10
1001,776
1001,689
1001,17
1001,480
1001,483
1002,198
1002,9
1002,976
1002,194
1002,216
1002,421
1003,326
1003,812
1003,417
1003,87
1003,30
1003,75
1004,293
1004,7
1004,40
1004,999
1004,91
1004,185
1005,667
1005,117
1005,94
1005,42
1005,1
1005,554
1006,561
1006,8
1006,143
1006,869
1006,245
1006,976
1007,301
1007,449
1007,207
1007,465
1007,161
1007,979
1008,558
1008,154
1008,7
1008,503
1008,683
1008,158
1009,30
1009,138
1009,11
1009,717
1009,320
1009,90
1010,829
1010,103
1010,462
1010,590
1010,193
1010,134
1011,326
1011,551
1011,443
1011,541
1011,366
1011,922
1012,908
1012,66
1012,16
1012,108
1012,140
1012,639
1013,112
1013,864
1013,311
1013,18
1013,449
1013,108
1014,675
1014,395
1014,581
1014,238
1014,266
1014,504
1015,30
1015,937
1015,16
1015,57
1015,339
1015,184
1016,395
1016,356
1016,265
1016,220
1016,334
1016,159
1017,674
1017,609
1017,71
1017,730
1017,46
1017,198
1018,991
1018,27
1018,742
1018,36
1018,551
1018,931
1019,442
1019,450
1019,448
1019,116
1019,82
1019,207
1020,312
1020,465
1020,75
1020,127
1020,243
1020,475
1021,360
1021,50
1021,21
1021,522
1021,47
1021,30
1022,0
1022,504
1022,30
1022,132
1022,112
1022,68
1023,150
1023,573
1023,13
1023,771
1023,339
1023,607
1024,87
1024,196
1024,122
1024,200
1024,234
1024,6
1025,1
1025,123
1025,11
1025,65
1025,992
1025,81
1026,71
1026,537
1026,709
1026,620
1026,176
1026,7
1027,8
1027,156
1027,170
1027,753
1027,13
1027,141
